"Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Product URL","Description","Type","Visibility","Downloadable","Price","Sale Price"
"","3377","CHTEYS051275D","Chateau Teyssier Le Carre, Grand Cru 2011","chateau-teyssier-le-carre-grand-cru-2011","https://www.ewinegallery.com/shop/red/chateau-teyssier-le-carre-grand-cru-2011/","https://www.ewinegallery.com/shop/red/chateau-teyssier-le-carre-grand-cru-2011/","Hints of black cherry, oak, licorice, caramel and smoke. The round, mineral-driven finish includes black cherry, oak and anise.","Simple Product","Catalog & Search","No","194.00",""
"","3371","LP0703011500","Laurent-Perrier Alexandra Grande Cuvee Rose 2004 (1.5L)","1-5l-laurent-perrier-alexandra-grande-cuvee-rose-2004-with-gift-box","https://www.ewinegallery.com/shop/sparkling/1-5l-laurent-perrier-alexandra-grande-cuvee-rose-2004-with-gift-box/","https://www.ewinegallery.com/shop/sparkling/1-5l-laurent-perrier-alexandra-grande-cuvee-rose-2004-with-gift-box/","A delicate, pale salmon pink. Persistent, very fine beading, forming a pretty ring of bubbles. Complex nose, with hints of wild strawberries and redcurrant jam, followed by notes of candied citrus. With its elegant finesse, Alexandra 2004 shows great minerality. Its soft, dry texture leads into a long finish indicative of berry fruit.","Simple Product","Catalog & Search","No","926.00",""
"","3328","GLADST051275A","12,000 Miles Pinot Gris 2013","12000-miles-pinot-gris-2012","https://www.ewinegallery.com/shop/white/12000-miles-pinot-gris-2012/","https://www.ewinegallery.com/shop/white/12000-miles-pinot-gris-2012/","A lovely bouquet of yellow peach, loquat and nectarine opens up to a musky floral and cinnamon spice nose. The palate is rich and rounded with a soft mealy character from the extended lees con­tact. The juicy nectarine characters give the palate a real fleshiness.","Simple Product","Catalog & Search","No","44.00",""
"","3327","MCMAN011275A","McManis Family Vineyards Cabernet Sauvignon 2013","mcmanis-family-vineyards-cabernet-sauvignon-2011","https://www.ewinegallery.com/shop/red/mcmanis-family-vineyards-cabernet-sauvignon-2011/","https://www.ewinegallery.com/shop/red/mcmanis-family-vineyards-cabernet-sauvignon-2011/","Purple -Red in color with bright hue. Filled with mocha, chocolate and caramel - contributed from oak aging. Blackberry and blueberry fruit is also evident on the nose. The round creamy mouthfeel is accompanied by red and blackberry fruit flavors. The finish is a long pleasant combination of fruit and oak.","Simple Product","Catalog & Search","No","45.00",""
"","3323","ELD0091275","Elderton Estate Merlot 2011","elderton-estate-merlot-2011","https://www.ewinegallery.com/shop/red/elderton-estate-merlot-2011/","https://www.ewinegallery.com/shop/red/elderton-estate-merlot-2011/","Deep red in colour with aroma of plum, spice and earthy notes. Medium bodied wine, classic, supple with plum, spice, black fruits and cedar flavor.","Simple Product","Catalog & Search","No","53.00",""
"","3321","ELD0041275","Elderton Estate Cabernet Sauvignon 2010","elderton-estate-cabernet-sauvignon-2010","https://www.ewinegallery.com/shop/red/elderton-estate-cabernet-sauvignon-2010/","https://www.ewinegallery.com/shop/red/elderton-estate-cabernet-sauvignon-2010/","Deep purple in colour with aroma of blackberry, cassis and beetroot. Medium bodied, rich with chocolate, black fruits and beetroot flavor.","Simple Product","Catalog & Search","No","53.00",""
"","3319","ELD0161275","Elderton Classic Shiraz Cabernet Sauvignon 2013","elderton-classic-shiraz-cabernet-sauvignon-2013","https://www.ewinegallery.com/shop/red/elderton-classic-shiraz-cabernet-sauvignon-2013/","https://www.ewinegallery.com/shop/red/elderton-classic-shiraz-cabernet-sauvignon-2013/","Deep purple in colour with plum, chocolate and cassis in both aromas and palate.","Simple Product","Catalog & Search","No","32.00",""
"","3317","ELD0151275","Elderton Classic Chardonnay 2012","elderton-classic-chardonnay-2012","https://www.ewinegallery.com/shop/white/elderton-classic-chardonnay-2012/","https://www.ewinegallery.com/shop/white/elderton-classic-chardonnay-2012/","Medium straw or light gold in colour. With aromas of peach, melon and minerals. Medium-bodied wine.","Simple Product","Catalog & Search","No","32.00",""
"","3315","ALTA041275","Alta Vista Premium Malbec 2013","alta-vista-premium-malbec-2012","https://www.ewinegallery.com/shop/red/alta-vista-premium-malbec-2012/","https://www.ewinegallery.com/shop/red/alta-vista-premium-malbec-2012/","Ruby-colored, with complex ripe red fruits aromas and spicy notes, this Premium Malbec is round, with soft tannin and good concentration in the mouth.","Simple Product","Catalog & Search","No","38.00",""
"","3313","ALTA061275","Alta Vista Classic Malbec 2011","alta-vista-classic-malbec-2011","https://www.ewinegallery.com/shop/red/alta-vista-classic-malbec-2011/","https://www.ewinegallery.com/shop/red/alta-vista-classic-malbec-2011/","Bright violet-like red colour. This wine has an intense nose, with aromas of red fruit, particularly plums and with vanilla notes and subtle coffee touches resulting from its storage in oak. On the palate, one finds a freshness and soft, rounded tannin, recalling those fruity sensations in the nose.","Simple Product","Catalog & Search","No","30.00",""
"","3310","VILMAR071275","Villa Maria Private Bin Gewurztraminer 2012","villa-maria-private-bin-gewurztraminer-2012","https://www.ewinegallery.com/shop/white/villa-maria-private-bin-gewurztraminer-2012/","https://www.ewinegallery.com/shop/white/villa-maria-private-bin-gewurztraminer-2012/","This wine shows perfumed and classic varietal aromas of rose petal, talc and spice. The palate reveals similar flavours, delivered with lovely richness, seamless texture and balance.","Simple Product","Catalog & Search","No","42.00",""
"","3294","BBV0100675","Brown Brothers Patricia Cabernet Sauvignon 2008","brown-brothers-patricia-cabernet-sauvignon-2008","https://www.ewinegallery.com/shop/red/brown-brothers-patricia-cabernet-sauvignon-2008/","https://www.ewinegallery.com/shop/red/brown-brothers-patricia-cabernet-sauvignon-2008/","Deep crimson colour with complex aromas of dark berries and currants, while the French oak influence offers a gentle ‘cedar lift’. The palate is rich and concentrated with sweet fruit and hints of nutmeg. It has good length and is well structured with ripe flavours and a seamless elegant finish.","Simple Product","Catalog & Search","No","69.00",""
"","3298","BBV01612375","Brown Brothers Late Harvest Orange Muscat and Flora 2012/13(375ml)","brown-brothers-late-harvest-orange-muscat-and-flora-2012-375ml","https://www.ewinegallery.com/shop/white/brown-brothers-late-harvest-orange-muscat-and-flora-2012-375ml/","https://www.ewinegallery.com/shop/white/brown-brothers-late-harvest-orange-muscat-and-flora-2012-375ml/","Vibrant yellow and shows lifted aromas of lemon, honey, spice and musk. It is fresh and tangy with a zesty long clean balanced finish.","Simple Product","Catalog & Search","No","29.00",""
"","3296","BBV0110675A","Brown Brothers Patricia Shiraz 2008","brown-brothers-patricia-shiraz-2008","https://www.ewinegallery.com/shop/red/brown-brothers-patricia-shiraz-2008/","https://www.ewinegallery.com/shop/red/brown-brothers-patricia-shiraz-2008/","The wine has a fantastic dark inky colour with vibrant purple hues. The nose is ripe with blackberry and currant fruits, spice and liquorice characters, while the palate is rich and powerful with dominant pepper and plum flavours.","Simple Product","Catalog & Search","No","69.00",""
"","3281","BOLLS011275","Bollinger Special Cuvee Brut NV","bollinger-special-cuvee-brut-nv","https://www.ewinegallery.com/shop/sparkling/bollinger-special-cuvee-brut-nv/","https://www.ewinegallery.com/shop/sparkling/bollinger-special-cuvee-brut-nv/","A golden colour, distinctive of black grape varieties with very fine bubbles. A beautiful aromatic complexity of ripe fruit and spicy aromas with hints of roasted apples, apple compote and peaches. Pear, brioche, spicy aromas and notes of fresh walnut on the palate. A subtle combination of structure, length and vivacity.

&nbsp;","Simple Product","Catalog & Search","No","112",""
"","3243","PRWYN1061275","Wyndham Estate Bin 888 Cabernet Merlot 2011","wyndham-estate-bin-888-cabernet-merlot-2011","https://www.ewinegallery.com/shop/red/wyndham-estate-bin-888-cabernet-merlot-2011/","https://www.ewinegallery.com/shop/red/wyndham-estate-bin-888-cabernet-merlot-2011/","Medium depth red with purple tints. Attractive leafy aromas with nuances of mint and spice. Fresh red currant fruit and savory oak flavours with subtleties of mint and leaf supported by soft tannins on the palate.","Simple Product","Catalog & Search","No","42",""
"","3242","PRWYN1011275","Wyndham Estate Bin 222 Chardonnay 2014","wyndham-estate-bin-222-chardonnay-2012","https://www.ewinegallery.com/shop/white/wyndham-estate-bin-222-chardonnay-2012/","https://www.ewinegallery.com/shop/white/wyndham-estate-bin-222-chardonnay-2012/","Vibrant straw colour with yellow hues. Fresh aromas of stone fruit and melon enhanced with toasty charry oak, melded with a nutty complexity that is derived from malolactic fermentation and aging on lees. Generous and soft with lashings of peach, quince and citrus balanced by vanillin oak and creamy malolactic ferment flavours on the palate.","Simple Product","Catalog & Search","No","32",""
"","3217","COOP061275","Coopers Creek Marlborough Pinot Noir 2011","coopers-creek-marlborough-pinot-noir-2011","https://www.ewinegallery.com/shop/all-deals/coopers-creek-marlborough-pinot-noir-2011/","https://www.ewinegallery.com/shop/all-deals/coopers-creek-marlborough-pinot-noir-2011/","Bright core and red/purple rim. The wine has a strong bouquet of black plums and black cherries intermingled with subtle oak and nuances of grilled meat. It has a rich and firm style with bold, sweet fruit and supple tannins, with a core of sweet black cherry fruit lingering on the palate.","Simple Product","Catalog & Search","No","55.00","43"
"","3214","COOP011275","Coopers Creek Marlborough Sauvignon Blanc 2012","coopers-creek-marlborough-sauvignon-blanc-2012","https://www.ewinegallery.com/shop/white/coopers-creek-marlborough-sauvignon-blanc-2012/","https://www.ewinegallery.com/shop/white/coopers-creek-marlborough-sauvignon-blanc-2012/","Crisp and refreshing, reverberating with aromas and flavours of citrus,gooseberry,nectarine and passion fruit. A wonderful texture and richness.","Simple Product","Catalog & Search","No","46.50",""
"","3212","PRCAF104675","Café De Paris Peach NV","cafe-de-paris-peach-nv","https://www.ewinegallery.com/shop/all-deals/cafe-de-paris-peach-nv/","https://www.ewinegallery.com/shop/all-deals/cafe-de-paris-peach-nv/","Limpid and light pale yellow colour. The nose is very perfumed with a white peach note. Long and strong peach note on the palate.","Simple Product","Catalog & Search","No","29.00","25"
"","3189","JPEDR041275B","Pedroncelli Sauvignon Blanc 2014","pedroncelli-winery-sauvignon-blanc-2013","https://www.ewinegallery.com/shop/white/pedroncelli-winery-sauvignon-blanc-2013/","https://www.ewinegallery.com/shop/white/pedroncelli-winery-sauvignon-blanc-2013/","Aromatic with citrus and herbaceous notes. This wine is crisp, and offers many layers of flavor on the palate. Honeydew melon, grapefruit and tart apple flavors linger with a balanced acidity that adds a refreshing quality.","Simple Product","Catalog & Search","No","41.00",""
"","3169","IND01041275","Costa Vera Cabernet Sauvignon 2014","costa-vera-cabernet-sauvignon-2014","https://www.ewinegallery.com/shop/red/costa-vera-cabernet-sauvignon-2014/","https://www.ewinegallery.com/shop/red/costa-vera-cabernet-sauvignon-2014/","Ruby red in color. Interesting aromas of berries and ripe red fruits on the nose. Robust characteristics with a complex body, pleasant endurance and a flavorful finish on the palate.","Simple Product","Catalog & Search","No","31.50",""
"","3168","IND01031275","Costa Vera Merlot 2014","costa-vera-merlot-2013","https://www.ewinegallery.com/shop/red/costa-vera-merlot-2013/","https://www.ewinegallery.com/shop/red/costa-vera-merlot-2013/","Bright red-violet colour. Well defined aroma of red ripe fruit with hints of plum and blackcurrant. Rich in tannins with medium finish.","Simple Product","Catalog & Search","No","31.50",""
"","3167","IND01021275","Costa Vera Chardonnay 2013","costa-vera-chardonnay-2013","https://www.ewinegallery.com/shop/white/costa-vera-chardonnay-2013/","https://www.ewinegallery.com/shop/white/costa-vera-chardonnay-2013/","Tropical fruits surrounded by mandarin and water pear. Feels fresh with a present acidity.","Simple Product","Catalog & Search","No","31.50",""
"","3166","IND01011275","Costa Vera Sauvignon Blanc 2013","costa-vera-sauvignon-blanc-2013","https://www.ewinegallery.com/shop/white/costa-vera-sauvignon-blanc-2013/","https://www.ewinegallery.com/shop/white/costa-vera-sauvignon-blanc-2013/","Soft green colour. Intense and expressive citric nose with some wonderful fruits and white flowers aromas. The acidity is very balanced with some mineral and herbaceous notes.","Simple Product","Catalog & Search","No","31.50",""
"","3161","PICCI061275C","Piccini Collezione Oro Riserva DOCG 2011","piccini-collezione-oro-riserva-docg-2010","https://www.ewinegallery.com/shop/red/piccini-collezione-oro-riserva-docg-2010/","https://www.ewinegallery.com/shop/red/piccini-collezione-oro-riserva-docg-2010/","Intense and persistent fruity bouquet. The flavour develops sinuously, with subtle notes of vanilla coming through in the end. Warm palate with soft tannins, velvety shades, rich structure and a long aftertaste. This is a complex, harmonious and elegant wine.","Simple Product","Catalog & Search","No","62.50",""
"","3091","LAMASS0401150A","La Massa Giorgio Primo &#8216;Super Tuscan&#8217; Toscana IGT 2008 (1.5L)","1-5l-la-massa-giorgio-primo-igt-2008","https://www.ewinegallery.com/shop/red/1-5l-la-massa-giorgio-primo-igt-2008/","https://www.ewinegallery.com/shop/red/1-5l-la-massa-giorgio-primo-igt-2008/","Deep garnet red,Intense aromas of tar, berry and raisins on the nose.In the Palate blackberry, cassis, cinnamon, cloves and raisins, velvety,balance tannin and long finish.

&nbsp;","Simple Product","Catalog & Search","No","402",""
"","3055","PICCI210675","Piccini Memoro Vino Vintage Rosso D&#8217; Italia 2010","piccini-memoro-vintage-rosso-2010","https://www.ewinegallery.com/shop/red/piccini-memoro-vintage-rosso-2010/","https://www.ewinegallery.com/shop/red/piccini-memoro-vintage-rosso-2010/","Aromas of black pepper and toasty oak. Rich palate, balanced tannins with mild spicy finish and lingering black cherry notes.

&nbsp;
<h5><span style=""color: #ff6600;""> </span></h5>","Simple Product","Catalog & Search","No","63.00",""
"","3053","STEFAN020650","Stefano Accordini Recioto della Valpolicella Classico DOC 2008 (500ml)","stefano-accordini-recioto-della-valpolicella-classico-d-o-c","https://www.ewinegallery.com/shop/red/stefano-accordini-recioto-della-valpolicella-classico-d-o-c/","https://www.ewinegallery.com/shop/red/stefano-accordini-recioto-della-valpolicella-classico-d-o-c/","<span style=""line-height: 1.5em;"">Deep red in colour, intense fruity aroma with berries such as blackberries and currants . Full, sweet flavor, fresh and powerful development with a fine balance between sweet and mild tannins. P</span><span style=""line-height: 1.5em;"">ersistent long finish.</span>","Simple Product","Catalog & Search","No","62.50",""
"","2685","SOT01030675","Otello Premium Cabernet Sauvignon 2013","otello-cabernet-sauvignon-reserva-deal","https://www.ewinegallery.com/shop/red/otello-cabernet-sauvignon-reserva-deal/","https://www.ewinegallery.com/shop/red/otello-cabernet-sauvignon-reserva-deal/","A deep and intense color with ruby hues. Coffee, cassis, cappuccino, snuff and several spare part of the wine complexity. With a large volume in mouth, there are soft and ripe tannins, achieving a perfect balance with the oak.","Simple Product","Catalog & Search","No","41.50",""
"","2684","SOT01020675A","Otello Premium Malbec 2013","otello-malbec-reserva-deal","https://www.ewinegallery.com/shop/red/otello-malbec-reserva-deal/","https://www.ewinegallery.com/shop/red/otello-malbec-reserva-deal/","Deep red color with bright purple hues. Presents aroma of ripe red fruits such as plums and raspberries. Complexed by delicate chocolate & vanilla provided by the oak. Good structure and velvety tannins, elegant long finish.","Simple Product","Catalog & Search","No","41.50",""
"","2683","SOT01010675","Otello Chardonnay Reserva 2013","otello-chardonnay-reserva-deal","https://www.ewinegallery.com/shop/white/otello-chardonnay-reserva-deal/","https://www.ewinegallery.com/shop/white/otello-chardonnay-reserva-deal/","An intense yellow & green reflex. Its aromas remember us tropical fruits as banana, maracuyá (passion fruit) and pine, while the oak aged gives notes of coconut & vanilla. At the palate it displays an elegancy, consequence of an equilibrated acidity.","Simple Product","Catalog & Search","No","40.50",""
"","2632","MHCAPM011275","Cape Mentelle Shiraz 2012","cape-mentelle-shiraz","https://www.ewinegallery.com/shop/red/cape-mentelle-shiraz/","https://www.ewinegallery.com/shop/red/cape-mentelle-shiraz/","A powerful and elegant shiraz exuding aromas of blueberry and violets with a long, silky palate carrying flavours of ripe plum and spice.","Simple Product","Catalog & Search","No","56",""
"","2631","MHCAPM031275","Cape Mentelle Cabernet Merlot 2012","cape-mentelle-cabernet-merlot","https://www.ewinegallery.com/shop/all-deals/cape-mentelle-cabernet-merlot/","https://www.ewinegallery.com/shop/all-deals/cape-mentelle-cabernet-merlot/","This classic blend is a beautifully balanced wine with the flavour, structure and length of cabernet enhanced by soft rich merlot. Traditional winemaking including basket pressing and maturation in French oak has resulted in a concentrated and luxurious wine of great integrity.","Simple Product","Catalog & Search","No","53","44"
"","2630","MHCAPM021275","Cape Mentelle Sauvignon Blanc Semillon 2013","cape-mentelle-sauvignon-blanc-semillon","https://www.ewinegallery.com/shop/white/cape-mentelle-sauvignon-blanc-semillon/","https://www.ewinegallery.com/shop/white/cape-mentelle-sauvignon-blanc-semillon/","This vibrant and aromatic blend produces a fresh, distinctive wine that accentuates the unique character of both varieties. Meticulous winemaking preserves the outstanding intensity of fruit flavour and provides the structure, weight and texture that characterise the Cape Mentelle style.","Simple Product","Catalog & Search","No","43.00",""
"","2629","MHCHA060675","Domaine Chandon Shiraz 2010/11","domaine-chandon-shiraz","https://www.ewinegallery.com/shop/red/domaine-chandon-shiraz/","https://www.ewinegallery.com/shop/red/domaine-chandon-shiraz/","Warm berries, damson plum and dark cherry aromas all lead into a nose complex with mixed spice. Lively cinnamon, sandalwood and cardamom aromatics which lift the nose and add interesting complexity. The wine has wonderful length of flavour and is spicy to the finish. Bright, youthful tannins build structure on the palate.","Simple Product","Catalog & Search","No","49",""
"","2628","MHCHA030675","Domaine Chandon Chardonnay 2012","domaine-chandon-chardonnay","https://www.ewinegallery.com/shop/white/domaine-chandon-chardonnay/","https://www.ewinegallery.com/shop/white/domaine-chandon-chardonnay/","Aromas of citrus and stone fruits. White peach and nectarine characters are layered with hints of dried figs on the nose. The palate is focused and bright, with almond nougat and cashew flavours adding further layers. Delicate acidity builds length supporting the vibrant fruit characters.","Simple Product","Catalog & Search","No","46",""
"","2620","LP0301060750","Laurent-Perrier Brut Millesime 2004","laurent-perrier-brut-millesime-2004","https://www.ewinegallery.com/shop/sparkling/laurent-perrier-brut-millesime-2004/","https://www.ewinegallery.com/shop/sparkling/laurent-perrier-brut-millesime-2004/","Golden yellow colour with fine, persistent beading, a very fine ring of bubbles. A fresh, forthright nose with top notes of candied pineapple. The second nose is more complex, with hints of poached Mirabelle plums. Very pleasant attack, well-balanced and rounded. Persistent aromas of white peach in the fresh, complex finish.","Simple Product","Catalog & Search","No","118.50",""
"","2619","MHRUI010675","Ruinart Rose NV (with Gift Box)","ruinart-rose-w-box","https://www.ewinegallery.com/shop/sparkling/ruinart-rose-w-box/","https://www.ewinegallery.com/shop/sparkling/ruinart-rose-w-box/","The nose is fresh and subtle, ripe with cherry and freshly picked red berries, followed by a splash of flowers and spicy notes.On the palate, the wine is silky and delicately fleshy.","Simple Product","Catalog & Search","No","135.00",""
"","2618","MHRUI020675","Ruinart Blanc de Blanc NV (with Gift Box)","ruinart-blanc-de-blanc-w-box","https://www.ewinegallery.com/shop/sparkling/ruinart-blanc-de-blanc-w-box/","https://www.ewinegallery.com/shop/sparkling/ruinart-blanc-de-blanc-w-box/","Good white creamy mousse with pale gold base wine colour and a very fine bead displaying excellent persistence. The nose delivers a superb complex sniff with a distinct yeasty top note followed by aromas of baked bread, brioche, cashew and toast. The palate is quite rich for a Blanc de Blancs displaying very refined flavours of baked bread, yeast lees and cashew with a light toast overlay. Creamy texture with excellent length.","Simple Product","Catalog & Search","No","135.00",""
"","2617","MHKRU100675","Krug Brut Grande Cuvee NV (with Gift Box)","krug-brut-grande-cuvee-w-box","https://www.ewinegallery.com/shop/sparkling/krug-brut-grande-cuvee-w-box/","https://www.ewinegallery.com/shop/sparkling/krug-brut-grande-cuvee-w-box/","Rich biscuit, ginger, coconut and citrus aromas are followed by gingerbread, baked apple and grilled nut flavors, all supported by a firm yet harmonious structure. Endless finish.","Simple Product","Catalog & Search","No","302.00",""
"","2616","MHDOM0011275","Dom Perignon 2005","dom-perignon","https://www.ewinegallery.com/shop/sparkling/dom-perignon/","https://www.ewinegallery.com/shop/sparkling/dom-perignon/","Firm acidity and a rich vein of smoky mineral meshes with the plush texture, offering finely woven flavors of mirabelle jam, toasted brioche, crunchy pear, honey and smoked almond. Delivers a long, mouthwatering finish.","Simple Product","Catalog & Search","No","258",""
"","2615","MHMCB0031275C","Moet & Chandon Rose Imperial NV (with Gift Box)","moet-chandon-rose-imperial","https://www.ewinegallery.com/shop/sparkling/moet-chandon-rose-imperial/","https://www.ewinegallery.com/shop/sparkling/moet-chandon-rose-imperial/","The juicy, persistent intensity of berries(strawberry, raspberry, redcurrant),the fleshiness and firmness of peach,the freshness of a subtle note of menthol.","Simple Product","Catalog & Search","No","110.00",""
"","2614","MHMCB0011275C","Moet & Chandon Brut Imperial NV (with Gift Box)","moet-chandon-brut-imperial","https://www.ewinegallery.com/shop/sparkling/moet-chandon-brut-imperial/","https://www.ewinegallery.com/shop/sparkling/moet-chandon-brut-imperial/","The delicious sumptuousness of white-fleshed fruits (pear, peach, apple),The alluring caress of fine bubbles.The soft vivacity of citrus fruit and nuances of gooseberry.

&nbsp;","Simple Product","Catalog & Search","No","94.00",""
"","2613","MHVEU071275C","Veuve Clicquot Rose (with Gift Box)","veuve-clicquot-rose","https://www.ewinegallery.com/shop/all-deals/veuve-clicquot-rose/","https://www.ewinegallery.com/shop/all-deals/veuve-clicquot-rose/","Aromas of lemon, currant, clove and mint; slightly rustic. Then fresh and frothy, with a strong mousse. Distinctly floral suggestion of rose petal to go with the berry flavors. Rather lacy for a wine from this house; not as weighty as some past releases of this wine. But boasts plenty of extract, and a generous, firm finish.","Simple Product","Catalog & Search","No","120.00","88"
"","2612","MHVEU010675C","Veuve Clicquot Brut NV (with Gift Box)","veuve-clicquot-brut","https://www.ewinegallery.com/shop/sparkling/veuve-clicquot-brut/","https://www.ewinegallery.com/shop/sparkling/veuve-clicquot-brut/","Exhibiting fruit, finesse and style, this is a rich, classic Champagne with a yeasty bouquet that truly deserves its status as a Grande Marque","Simple Product","Catalog & Search","No","98.00",""
"","2611","MHCLOU080675","Cloudy Bay Pelorus Brut NV","cloudy-bay-pelorus-brut","https://www.ewinegallery.com/shop/sparkling/cloudy-bay-pelorus-brut/","https://www.ewinegallery.com/shop/sparkling/cloudy-bay-pelorus-brut/","The pale straw colour and aromas of ripe citrus fruits indicate its chardonnay origins. A layered bouquet of apple and lemon citrus complements fresh bready notes derived from two years bottle ageing on lees. The deliciously crisp palate displays toasty, creamy complexity, enhanced by a lingering nutty finish.","Simple Product","Catalog & Search","No","63.00",""
"","2609","MHCHA020675","Domaine Chandon Sparkling Rose NV","domaine-chandon-sparkling-rose","https://www.ewinegallery.com/shop/sparkling/domaine-chandon-sparkling-rose/","https://www.ewinegallery.com/shop/sparkling/domaine-chandon-sparkling-rose/","Deep pink with a blush of sunset. Intense ripe strawberry, juicy watermelon, and fresh red cherry fruit aromas and flavors are interwoven with apple, pear, and stone fruit. On the palate, the wine is creamy and seductive, with defined structure","Simple Product","Catalog & Search","No","57.00",""
"","2608","MHCHA010675","Domaine Chandon Sparkling Brut NV","domaine-chandon-sparkling-brut","https://www.ewinegallery.com/shop/sparkling/domaine-chandon-sparkling-brut/","https://www.ewinegallery.com/shop/sparkling/domaine-chandon-sparkling-brut/","Classic balance typifies this refreshingly soft, yet dry wine. The wine delivers complex apple and pear characteristics accented by citrus spice over notes of almond and caramel in the bouquet. When you taste Brut Classic, look for nutty flavors with hints of brioche that build to a refreshingly dry finish","Simple Product","Catalog & Search","No","49.00",""
"","2607","CHTEYS071275A","Chateau Teyssier Pezat  Rouge Superieur 2011","chateau-teyssier-pezat-rouge-superieur-deal","https://www.ewinegallery.com/shop/red/chateau-teyssier-pezat-rouge-superieur-deal/","https://www.ewinegallery.com/shop/red/chateau-teyssier-pezat-rouge-superieur-deal/","Very rich, deep in color, and succulent, chirpy nose of plums and damsons. Smooth and fresh.","Simple Product","Catalog & Search","No","49.00",""
"","2606","CHTEYS081275","Chateau Teyssier Pezat Blanc 2012","chateau-teyssier-pezat-bordeaux-blanc-deal","https://www.ewinegallery.com/shop/all-deals/chateau-teyssier-pezat-bordeaux-blanc-deal/","https://www.ewinegallery.com/shop/all-deals/chateau-teyssier-pezat-bordeaux-blanc-deal/","A pale yellow robe. The nose is dominated by citrus fruit, white peaches with a hint of white flowers. This wine, typically sauvignon in style, is crisp and fruity on the palate with a refreshing finish.","Simple Product","Catalog & Search","No","46.00","32"
"","2604","PICCI190675","Piccini Memoro Vino Bianco D&#8217; Italia NV","piccini-memoro-vino-bianco-d-italia-deal","https://www.ewinegallery.com/shop/white/piccini-memoro-vino-bianco-d-italia-deal/","https://www.ewinegallery.com/shop/white/piccini-memoro-vino-bianco-d-italia-deal/","Expansive nose of pear and honey, with just a touch of bread crust. Elegant on the palate, showing excellent concentration, soft tannins and fleshy taste. Elements of dried herbs and polished wood on the finish","Simple Product","Catalog & Search","No","58.00",""
"","2595","PICCI0601150A","Piccini Selezione Oro Reserva Toscana DOCG 2009 (1.5L)","1-5l-piccini-selozione-oro-reserva-toscana-docg","https://www.ewinegallery.com/shop/red/1-5l-piccini-selozione-oro-reserva-toscana-docg/","https://www.ewinegallery.com/shop/red/1-5l-piccini-selozione-oro-reserva-toscana-docg/","Intense and persistent fruity bouquet. The flavour develops sinuously, with subtle notes of vanilla coming through in the end. Warm palate with soft tannins, velvety shades, rich structure and a long aftertaste. This is a complex, harmonious and elegant wine.","Simple Product","Catalog & Search","No","108.00",""
"","2594","SASSO0201150","Piccini Sasso Al Poggio Super Tuscan IGT 2008 (1.5L)","1-5l-sasso-al-poggio-super-tuscan-igt","https://www.ewinegallery.com/shop/red/1-5l-sasso-al-poggio-super-tuscan-igt/","https://www.ewinegallery.com/shop/red/1-5l-sasso-al-poggio-super-tuscan-igt/","Scents of black cherry, licorice, forest floor, minerals and a stylish coating of vanillin oak. Deep, full and lush on the palate, with core of succulent fruit, beautifully integrated tannins, and a long, complex, utterly profound finish.","Simple Product","Catalog & Search","No","131.00",""
"","2593","LESPEL011275","Les Pelerins De Lafon-Rochet  (2nd Wine of Chateau Lafon-Rochet, 4th Growth) 2008","les-pelerins-de-lafon-rochet-saint-estephe-2008-2nd-wine-of-chateau-lafon-rochet-4th-growth","https://www.ewinegallery.com/shop/red/les-pelerins-de-lafon-rochet-saint-estephe-2008-2nd-wine-of-chateau-lafon-rochet-4th-growth/","https://www.ewinegallery.com/shop/red/les-pelerins-de-lafon-rochet-saint-estephe-2008-2nd-wine-of-chateau-lafon-rochet-4th-growth/","Well balanced wine. There's hint chocolate on the nose, mocha in the palate.","Simple Product","Catalog & Search","No","61.00",""
"","2590","LAU01006150A","Laurent-Perrier Cuvee Rose NV (with Gift Box) 1.5L","1-5l-laurent-perrier-cuvee-rose-with-gift-pack","https://www.ewinegallery.com/?post_type=product&p=2590","https://www.ewinegallery.com/?post_type=product&p=2590","Bright orange-pink. Toasty strawberry and raspberry aromas are accented by iodine, floral oils and dusty minerals. Broad and supple in texture, with sappy red berry and blood orange flavors supported by a firm spine of minerality. Finishes spicy, silky and long, with a late rose pastille note adding an exotic twist","Simple Product","Catalog & Search","No","314.00",""
"","2591","CAFE020675","Café De Paris Grapefruit NV","cafe-de-paris-grapefruit","https://www.ewinegallery.com/shop/all-deals/cafe-de-paris-grapefruit/","https://www.ewinegallery.com/shop/all-deals/cafe-de-paris-grapefruit/","Limpid and light pale yellow colour. The nose revelas subtle grapefruit notes. Immediate release of this citrus fruit note on the palate.","Simple Product","Catalog & Search","No","29.00","25"
"","2238","BORD0661275","Le Petit Haut Lafitte (2nd Wine of Château Smith Haut Lafitte) 2008","le-petit-haut-lafitte-2nd-wine-of-chateau-smith-haut-lafitte","https://www.ewinegallery.com/shop/red/le-petit-haut-lafitte-2nd-wine-of-chateau-smith-haut-lafitte/","https://www.ewinegallery.com/shop/red/le-petit-haut-lafitte-2nd-wine-of-chateau-smith-haut-lafitte/","Vibrant dark ruby red colour. The nose shows opened, elegant and expressive notes of liquorice, clove, black fruits and carbon lead. The palate is structured with a beautiful tannin thread with the concentration and the roundness giving the wine its length.","Simple Product","Catalog & Search","No","67.00",""
